Time,Vel_X,Vel_Y,Vel_Z,Total
115.477000,0.032927,0.026204,0.087026,0.096667
115.705000,0.078587,0.036253,0.043060,0.096667
115.919000,0.078485,0.055472,0.010362,0.096667
116.140000,-0.008734,0.094930,0.016015,0.096667
116.353000,0.033618,-0.002052,-0.090610,0.096667
116.567000,0.028641,0.029310,-0.087550,0.096667
116.782000,0.021223,-0.000523,-0.094307,0.096667
116.995000,0.020926,0.002550,-0.094340,0.096667
117.216000,0.020538,0.019263,-0.092475,0.096667
117.430000,0.000771,0.084297,0.047306,0.096667
117.651000,-0.078227,0.044299,-0.035533,0.096667
117.865000,-0.095960,0.003540,0.011116,0.096667
118.079000,0.017972,0.080793,0.049939,0.096667
118.299000,0.002016,0.053052,-0.016115,0.055482
118.513000,0.017872,0.014245,-0.093926,0.096667
118.734000,0.027472,0.082078,0.043046,0.096667
118.948000,-0.038337,0.053711,-0.070639,0.096667
119.162000,-0.059519,0.046247,-0.060524,0.096667
119.383000,-0.023823,0.071415,0.011182,0.076109
119.597000,-0.094146,0.009710,-0.019667,0.096667
119.818000,-0.095805,0.008340,-0.009815,0.096667
120.031000,-0.096363,0.001705,-0.007459,0.096667
120.245000,0.025099,0.088817,0.028739,0.096667
120.466000,-0.064468,0.044378,-0.056736,0.096667
120.680000,-0.037541,0.017743,-0.087294,0.096667
120.901000,0.035518,0.088187,0.017493,0.096667
121.115000,0.033275,0.087360,0.024605,0.096667
121.328000,0.000000,0.000000,0.000000,0.000000
121.549000,-0.026332,-0.000473,-0.093010,0.096667
121.763000,0.006414,-0.000610,-0.096452,0.096667
121.984000,-0.028894,0.003547,0.092179,0.096667
122.198000,-0.044735,0.004529,0.085573,0.096667
122.412000,-0.086382,0.006894,0.042837,0.096667
122.633000,-0.085110,0.012373,0.044133,0.096667
122.846000,-0.045817,0.010720,0.084441,0.096667
123.067000,0.062853,0.013632,0.072167,0.096667
123.281000,0.055349,0.054979,0.057081,0.096667
123.495000,0.093477,0.021318,-0.012332,0.096667
123.716000,0.067554,0.040853,-0.055784,0.096667
123.930000,-0.035142,0.090011,0.002721,0.096667
124.150000,0.041559,0.027813,-0.082727,0.096667
124.364000,0.020090,0.021020,-0.092190,0.096667
124.578000,0.015558,-0.010191,-0.094861,0.096667
124.799000,-0.006314,0.004495,-0.096355,0.096667
125.013000,-0.036754,0.072388,-0.052474,0.096667
125.234000,-0.044676,0.064779,0.047644,0.091990
125.448000,-0.013329,0.060578,0.074143,0.096667
125.662000,0.012208,0.018117,0.094166,0.096667
125.882000,0.036035,0.017822,0.087911,0.096667
126.096000,0.029150,0.027631,0.087928,0.096667
126.317000,0.006489,0.035420,0.089709,0.096667
126.531000,-0.001886,0.029020,0.092189,0.096667
126.745000,-0.010154,0.062676,0.072891,0.096667
126.966000,-0.026094,0.079049,0.049140,0.096667
127.180000,-0.036856,0.089360,0.000941,0.096667
127.400000,-0.035186,0.041844,-0.079721,0.096667
127.614000,-0.021524,0.073325,-0.059200,0.096667
127.828000,0.001584,0.052537,-0.081128,0.096667
128.049000,0.012475,0.065532,-0.069960,0.096667
128.263000,0.018440,0.069544,-0.064561,0.096667
128.484000,0.014618,0.068253,-0.066875,0.096667
128.698000,0.013111,0.049097,-0.082231,0.096667
128.912000,0.012284,0.025822,-0.092341,0.096667
129.132000,0.003366,0.023155,-0.093792,0.096667
129.346000,-0.001941,0.045178,-0.085438,0.096667
129.567000,-0.001577,0.096383,-0.007225,0.096667
129.781000,0.035552,0.089114,0.011798,0.096667
129.995000,0.037203,0.088272,0.012981,0.096667
130.216000,0.030775,0.090365,0.015213,0.096667
130.429000,0.030640,0.084147,0.036400,0.096667
130.650000,0.023946,0.081490,0.046157,0.096667
130.864000,0.018253,0.076359,0.056397,0.096667
131.078000,0.008516,0.081285,0.051621,0.096667
131.299000,-0.020426,0.060264,0.072770,0.096667
131.513000,0.010067,-0.069484,-0.066446,0.096667
131.734000,0.095554,0.008474,-0.011921,0.096667
131.948000,0.063100,0.065206,0.033332,0.096667
132.161000,-0.013436,0.036866,0.088345,0.096667
132.382000,-0.022575,0.031895,0.088417,0.096667
132.596000,-0.032782,0.037186,0.082988,0.096667
132.817000,-0.022393,0.042800,0.083733,0.096667
133.031000,0.004791,0.044790,0.085530,0.096667
133.252000,0.027627,0.042763,0.082174,0.096667
133.465000,0.044194,0.047110,0.071917,0.096667
133.679000,0.036450,0.089531,0.000068,0.096667
133.900000,0.007849,0.056888,-0.077760,0.096667
134.114000,0.007014,0.047013,-0.084172,0.096667
134.335000,0.013629,0.060298,-0.074315,0.096667
134.549000,0.015246,0.068818,-0.066152,0.096667
134.763000,0.009070,0.066489,-0.069580,0.096667
134.984000,-0.012566,0.070512,-0.064920,0.096667
135.197000,-0.048512,0.081878,-0.016940,0.096667
135.418000,-0.045775,0.049676,0.069148,0.096667
135.632000,-0.016970,0.034555,0.088670,0.096667
135.846000,0.001077,0.041143,0.087467,0.096667
136.067000,0.003459,0.047458,0.084144,0.096667
136.281000,0.002586,0.048624,0.083507,0.096667
136.502000,0.002773,0.059757,0.075933,0.096667
136.715000,-0.006027,0.076209,0.059164,0.096667
136.929000,-0.019280,0.091747,0.023562,0.096667
137.150000,-0.035488,0.084515,-0.030696,0.096667
137.364000,-0.029982,0.062659,-0.067226,0.096667
137.585000,-0.012617,0.057102,-0.076972,0.096667
137.799000,0.001722,0.060326,-0.075513,0.096667
138.013000,0.012404,0.060264,-0.074557,0.096667
138.233000,0.018923,0.045831,-0.082981,0.096667
138.447000,0.017627,0.040514,-0.085979,0.096667
138.668000,0.022274,0.051552,-0.078681,0.096667
138.882000,0.029816,0.084299,-0.036732,0.096667
139.096000,0.031655,0.091082,0.006812,0.096667
139.317000,0.013109,0.091539,0.028165,0.096667
139.531000,-0.004961,0.089571,0.036012,0.096667
139.751000,-0.023248,0.077168,0.053378,0.096667
139.965000,-0.009446,0.064126,0.071715,0.096667
140.179000,-0.001834,0.040707,0.087659,0.096667
140.400000,-0.016077,0.032616,0.089567,0.096667
140.614000,-0.026775,0.032361,0.087065,0.096667
140.835000,-0.016753,0.076887,0.056144,0.096667
141.049000,-0.021815,0.077555,0.053421,0.096667
141.263000,-0.020333,0.084727,0.041862,0.096667
141.483000,0.005497,-0.095650,0.012860,0.096667
141.697000,0.003453,-0.043623,0.086195,0.096667
141.918000,-0.015550,-0.005339,-0.095258,0.096667
142.132000,-0.008002,0.007598,-0.096035,0.096667
142.346000,0.001920,0.024012,-0.093617,0.096667
142.567000,0.013858,0.057259,-0.076641,0.096667
142.781000,0.008441,0.076029,0.059100,0.096667
143.001000,-0.008947,0.000284,0.096251,0.096667
143.215000,-0.008208,-0.008977,0.095898,0.096667
143.429000,-0.006945,-0.008319,0.096057,0.096667
143.650000,-0.005603,-0.003652,0.096435,0.096667
143.864000,-0.001307,-0.004799,0.096539,0.096667
144.085000,0.008655,-0.028414,0.091990,0.096667
144.299000,0.022052,-0.065948,0.067149,0.096667
144.513000,0.087602,-0.028263,0.029522,0.096667
144.733000,0.051077,-0.003528,-0.081995,0.096667
144.947000,-0.054286,0.038272,-0.070234,0.096667
145.168000,-0.032610,0.043288,-0.080045,0.096667
145.382000,-0.010652,0.041467,-0.086669,0.096667
145.596000,-0.000816,0.047906,-0.083957,0.096667
145.817000,0.011306,0.054093,-0.079313,0.096667
146.030000,0.008687,0.088124,-0.038769,0.096667
146.251000,-0.022942,0.036048,0.086710,0.096667
146.465000,-0.019578,0.050663,0.079965,0.096667
146.679000,0.001290,0.013337,0.095734,0.096667
146.900000,0.014082,0.025344,0.092216,0.096667
147.114000,0.025537,0.006322,0.093018,0.096667
147.334000,0.032257,0.015093,0.089867,0.096667
147.548000,0.027405,0.047481,0.079618,0.096667
147.762000,0.038427,0.067841,-0.038621,0.087009
147.983000,-0.030406,0.090527,-0.014994,0.096667
148.197000,-0.015682,0.056497,-0.076854,0.096667
148.418000,-0.004091,0.033784,-0.090479,0.096667
148.632000,0.000769,0.026880,-0.092851,0.096667
148.846000,0.005907,0.021354,-0.094093,0.096667
149.066000,0.011287,0.016054,-0.094654,0.096667
149.280000,0.008050,0.017056,-0.094809,0.096667
149.501000,0.005621,0.026022,-0.092929,0.096667
149.715000,-0.000302,0.076171,-0.059518,0.096667
149.929000,0.010545,0.075174,0.059851,0.096667
150.150000,0.005667,0.056347,0.078341,0.096667
150.364000,-0.012752,-0.002833,0.095780,0.096667
150.584000,-0.016945,0.045773,0.083439,0.096667
150.798000,0.001205,0.031255,0.091467,0.096667
151.012000,-0.008162,0.049837,0.082426,0.096667
151.233000,-0.001684,0.046982,0.084465,0.096667
151.447000,-0.054912,-0.073525,-0.030384,0.096667
151.668000,0.060115,0.002400,0.075663,0.096667
151.882000,0.026077,0.011244,0.092401,0.096667
152.095000,-0.076285,0.052699,-0.027345,0.096667
152.316000,-0.026601,0.025172,-0.089461,0.096667
152.530000,0.016444,0.010643,-0.094661,0.096667
152.751000,0.028195,0.005628,-0.092292,0.096667
152.965000,0.025536,0.004966,-0.093100,0.096667
153.179000,0.030708,-0.002380,-0.091628,0.096667
153.399000,0.000410,-0.020955,-0.094367,0.096667
153.613000,-0.080843,-0.024535,0.046979,0.096667
153.834000,-0.019656,-0.001322,0.094638,0.096667
154.048000,-0.027408,-0.002733,0.092659,0.096667
154.262000,-0.060790,-0.006411,0.074886,0.096667
154.483000,-0.062731,-0.001400,0.073535,0.096667
154.697000,-0.020533,0.010884,0.093832,0.096667
154.918000,0.032249,0.015393,0.089819,0.096667
155.132000,0.065463,0.020343,0.068156,0.096667
155.345000,0.086670,0.032991,0.027283,0.096667
155.566000,0.027061,0.041163,-0.083173,0.096667
155.780000,0.000374,0.030320,-0.091788,0.096667
156.001000,-0.023949,0.055884,-0.075153,0.096667
156.215000,-0.023952,0.069833,-0.062403,0.096667
156.429000,0.014113,0.000055,-0.095631,0.096667
156.649000,0.009610,-0.000808,-0.096184,0.096667
156.863000,-0.005648,0.000850,-0.096498,0.096667
157.084000,-0.019733,0.037321,0.050706,0.065980
157.298000,-0.066015,0.004281,0.070485,0.096667
157.512000,-0.082736,0.013714,0.048074,0.096667
157.733000,-0.012290,0.040128,-0.004687,0.042229
157.947000,-0.035248,0.014859,-0.088776,0.096667
158.167000,-0.013245,0.060214,-0.025538,0.066733
158.381000,-0.073567,0.034966,-0.052055,0.096667
158.595000,-0.078573,0.007880,-0.055755,0.096667
158.816000,-0.060713,0.069043,-0.029857,0.096667
159.030000,-0.080038,0.004999,-0.053975,0.096667
159.251000,0.019938,0.091149,0.025273,0.096667
159.465000,-0.074151,-0.000370,-0.062016,0.096667
159.679000,-0.065402,-0.006474,-0.070888,0.096667
159.899000,-0.050768,-0.005482,-0.082079,0.096667
160.113000,-0.037866,0.016922,-0.087317,0.096667
160.334000,-0.005252,0.066644,-0.049317,0.083073
160.548000,0.037930,0.085361,0.024883,0.096667
160.762000,-0.029406,0.019612,-0.089973,0.096667
160.983000,-0.002426,0.072342,-0.050993,0.088541
161.197000,-0.037001,0.016458,-0.087775,0.096667
161.417000,-0.006442,0.046264,0.046239,0.065725
161.631000,-0.026704,0.023470,0.057485,0.067590
161.845000,-0.019592,0.001361,0.094651,0.096667
162.066000,-0.037104,0.003039,0.089211,0.096667
162.280000,-0.091669,0.001651,-0.030636,0.096667
162.501000,-0.089790,-0.000314,-0.035808,0.096667
162.715000,-0.089897,-0.001655,-0.035500,0.096667
162.929000,0.083656,-0.007055,-0.047920,0.096667
163.149000,0.088102,-0.004189,-0.039560,0.096667
163.363000,0.076026,-0.002499,-0.059652,0.096667
163.584000,0.031158,-0.000782,-0.091504,0.096667
163.798000,0.012475,-0.000159,-0.095858,0.096667
164.012000,-0.051480,0.045224,0.021660,0.071865
164.233000,0.008690,0.059683,-0.061864,0.086399
164.446000,-0.011411,0.095611,-0.008530,0.096667
164.668000,0.059537,0.053159,-0.054533,0.096667
164.881000,-0.032105,0.051244,0.075418,0.096667
165.095000,-0.056329,0.025060,0.074455,0.096667
165.316000,-0.030545,0.056276,0.072419,0.096667
165.530000,0.006478,0.051333,0.081654,0.096667
165.751000,0.072062,0.005374,0.064207,0.096667
165.965000,0.035941,0.052922,0.072470,0.096667
166.178000,0.004021,0.068725,0.067861,0.096667
166.399000,-0.007204,0.082539,0.049798,0.096667
166.613000,0.004212,0.083376,-0.044698,0.094696
166.834000,0.003389,0.023514,-0.093702,0.096667
167.048000,-0.013702,0.008863,-0.095279,0.096667
167.262000,-0.015109,0.019556,-0.093454,0.096667
167.482000,-0.019073,0.032835,-0.088896,0.096667
167.696000,0.002348,0.042095,-0.086988,0.096667
167.917000,0.021402,0.052719,-0.078148,0.096667
168.131000,0.025153,0.062005,-0.069765,0.096667
168.345000,0.027285,0.060736,-0.070080,0.096667
168.566000,0.026380,0.055309,-0.074763,0.096667
168.780000,0.034024,0.055040,-0.071815,0.096667
169.001000,0.010104,0.019110,0.094219,0.096667
169.214000,-0.007141,0.023215,0.093566,0.096667
169.428000,-0.005462,0.045539,0.085093,0.096667
169.649000,-0.004200,0.046635,0.084569,0.096667
169.863000,0.027094,0.022543,0.090012,0.096667
170.084000,0.010719,0.048780,0.078824,0.093315
170.298000,0.024827,0.051184,0.064145,0.085737
170.512000,0.026346,0.056611,0.054516,0.082891
170.732000,-0.017162,0.048621,0.081768,0.096667
170.946000,-0.018334,0.059517,0.073933,0.096667
171.167000,-0.036174,0.058870,0.067604,0.096667
171.381000,-0.067291,0.043759,0.053866,0.096667
171.595000,0.043040,0.019434,-0.084346,0.096667
171.816000,0.062981,-0.005872,-0.073098,0.096667
172.030000,0.069551,-0.013000,-0.065865,0.096667
172.250000,-0.043875,-0.003517,0.086064,0.096667
172.464000,-0.078859,-0.002335,0.055859,0.096667
172.678000,-0.078398,-0.000673,0.056548,0.096667
172.899000,-0.016617,0.002057,0.095205,0.096667
173.113000,0.055228,0.004196,0.079226,0.096667
173.334000,0.079337,0.004532,0.055042,0.096667
173.548000,0.082421,0.013971,0.048539,0.096667
173.762000,0.039445,0.080858,-0.035363,0.096667
173.982000,-0.011010,0.059670,-0.075251,0.096667
174.196000,-0.006099,0.049671,-0.082704,0.096667
174.417000,0.003710,0.024900,-0.093331,0.096667
174.631000,-0.000216,0.018715,-0.094837,0.096667
174.845000,-0.005119,0.040578,-0.087588,0.096667
175.066000,-0.007827,0.089277,-0.036234,0.096667
175.280000,-0.000939,0.091124,0.032248,0.096667
175.500000,0.006821,0.083298,0.048573,0.096667
175.714000,0.045772,0.072423,-0.020011,0.087981
175.928000,0.033210,0.058427,0.033283,0.074996
176.149000,0.013323,0.057937,0.058432,0.083357
176.363000,0.003476,0.037039,0.089221,0.096667
176.584000,-0.012972,0.053312,0.045660,0.071381
176.797000,-0.064950,0.029168,0.065385,0.096667
177.011000,-0.085297,0.044250,0.010527,0.096667
177.232000,-0.026775,0.062976,0.012247,0.069519
177.446000,-0.037197,0.064008,-0.002963,0.074090
177.667000,-0.069154,0.044658,-0.050674,0.096667
177.881000,-0.049094,0.025416,-0.079298,0.096667
178.102000,-0.044867,0.005330,-0.085458,0.096667
178.316000,0.022073,0.088640,0.031626,0.096667
178.529000,-0.000406,0.075841,-0.009601,0.076447
178.750000,-0.026511,0.069228,-0.054125,0.091787
178.964000,-0.043681,0.021514,-0.083508,0.096667
179.185000,0.019957,0.093453,0.014583,0.096667
179.399000,-0.041557,0.031007,-0.081585,0.096667
179.613000,-0.037664,0.028803,-0.084239,0.096667
179.834000,-0.041415,0.038173,-0.078563,0.096667
180.047000,-0.022895,0.046115,-0.081815,0.096667
180.268000,-0.001955,0.084181,-0.047478,0.096667
180.482000,-0.001590,0.085829,-0.038023,0.093888
180.696000,-0.010299,0.056927,-0.077444,0.096667
180.917000,-0.013311,0.057990,-0.076187,0.096667
181.131000,0.018729,0.094491,-0.008065,0.096667
181.352000,0.010429,0.095587,0.009939,0.096667
181.565000,-0.003029,0.031375,-0.091383,0.096667
181.779000,0.003400,0.021499,-0.094184,0.096667
182.000000,-0.001276,0.021887,-0.094148,0.096667
182.214000,-0.048699,0.070197,-0.045224,0.096667
182.435000,-0.016333,0.028970,0.090766,0.096667
182.649000,-0.015549,0.024622,0.092176,0.096667
182.863000,-0.002551,0.022840,0.093895,0.096667
183.083000,0.009095,0.017037,0.094718,0.096667
183.297000,0.007322,0.016041,0.095045,0.096667
183.518000,0.006857,0.018352,0.094661,0.096667
183.732000,0.002470,0.025876,0.093106,0.096667
183.946000,-0.002550,0.045837,0.085070,0.096667
184.167000,-0.023844,0.093676,0.000829,0.096667
184.381000,-0.008801,0.038513,-0.088225,0.096667
184.601000,0.009034,0.006454,-0.096027,0.096667
184.815000,0.014060,-0.001724,-0.095623,0.096667
185.029000,0.014071,-0.004687,-0.095522,0.096667
185.250000,0.009788,-0.004248,-0.096076,0.096667
185.464000,0.004368,0.003359,-0.096510,0.096667
185.685000,-0.003037,0.022672,-0.093921,0.096667
185.899000,-0.003875,0.049266,-0.083080,0.096667
186.113000,0.000387,0.080296,-0.053822,0.096667
186.333000,-0.002308,0.064056,0.072360,0.096667
186.547000,-0.008937,0.025135,0.092913,0.096667
186.768000,-0.010158,0.014822,0.094982,0.096667
186.982000,-0.005646,0.011016,0.095871,0.096667
187.196000,0.000329,0.010082,0.096139,0.096667
187.417000,0.001962,0.009263,0.096202,0.096667
187.631000,-0.002771,0.008549,0.096248,0.096667
187.851000,-0.003495,0.009486,0.096137,0.096667
188.065000,-0.005455,0.010495,0.095940,0.096667
188.279000,-0.014934,0.016746,0.094026,0.096667
188.500000,-0.038533,0.021584,-0.074432,0.086550
188.714000,-0.022761,0.033213,-0.087882,0.096667
188.935000,-0.000214,0.021491,-0.094247,0.096667
189.149000,0.019377,0.005430,-0.094549,0.096667
189.362000,0.023032,0.003025,-0.093834,0.096667
189.583000,0.021512,0.001916,-0.094223,0.096667
189.797000,0.014414,0.002971,-0.095540,0.096667
190.018000,0.011962,0.005888,-0.095743,0.096667
190.232000,0.005537,0.010968,-0.095883,0.096667
190.446000,0.000430,0.018796,-0.094821,0.096667
190.666000,-0.009742,0.042381,-0.086333,0.096667
190.880000,0.022047,0.084514,0.041421,0.096667
191.101000,0.019089,0.046486,0.082578,0.096667
191.315000,0.008890,0.030019,0.091457,0.096667
191.529000,0.005449,0.038201,0.088631,0.096667
191.750000,-0.010933,0.063616,-0.071958,0.096667
191.964000,-0.008738,0.017851,-0.094602,0.096667
192.185000,-0.005425,0.015127,-0.095321,0.096667
192.398000,0.007174,0.011412,-0.095722,0.096667
192.612000,0.009956,0.009524,-0.095680,0.096667
192.833000,0.005399,0.023129,-0.093703,0.096667
193.047000,0.000072,0.064375,0.072113,0.096667
193.268000,-0.008229,0.039880,0.087671,0.096667
193.482000,-0.011990,-0.000037,0.095920,0.096667
193.696000,-0.009632,0.002279,0.096159,0.096667
193.916000,-0.012339,0.005694,0.095707,0.096667
194.130000,-0.009425,0.050347,0.081980,0.096667
194.351000,0.002819,0.031384,0.091387,0.096667
194.565000,0.026783,0.025390,0.089344,0.096667
194.779000,0.056534,0.060476,0.043605,0.093567
195.000000,-0.002367,0.094193,0.021600,0.096667
195.214000,-0.006163,0.084665,-0.046241,0.096667
195.434000,-0.003739,0.028561,-0.092275,0.096667
195.648000,-0.006739,0.033496,-0.090427,0.096667
195.862000,-0.005612,0.038160,-0.088638,0.096667
196.083000,-0.005749,0.043864,-0.085950,0.096667
196.297000,0.004227,0.043842,-0.086049,0.096667
196.518000,0.007323,0.048214,-0.083464,0.096667
196.732000,0.014655,0.046044,-0.083723,0.096667
196.945000,0.022600,0.038801,-0.085605,0.096667
197.166000,0.020916,0.058338,-0.074186,0.096667
197.380000,0.027480,0.050616,0.077635,0.096667
197.601000,0.006704,0.049779,0.082593,0.096667
197.815000,0.002319,0.050237,0.082555,0.096667
198.029000,0.001466,0.049882,0.082789,0.096667
198.250000,0.023932,0.012714,0.092790,0.096667
198.463000,-0.010040,0.017976,0.094448,0.096667
198.684000,0.012382,0.034897,0.089294,0.096667
198.898000,-0.009336,0.050575,0.081850,0.096667
199.112000,0.005871,0.053880,0.063027,0.083126
199.333000,-0.020717,0.058473,0.071283,0.094496
199.547000,-0.017320,0.075344,0.058032,0.096667
199.768000,-0.034311,0.075329,0.049928,0.096667
199.982000,-0.042607,0.083465,0.023721,0.096667
200.195000,-0.053012,0.080676,-0.005052,0.096667
200.416000,-0.038769,0.086509,-0.018911,0.096667
200.630000,-0.030405,0.087648,-0.027163,0.096667
200.851000,-0.021837,0.085287,-0.039921,0.096667
201.065000,-0.008893,0.091783,-0.029004,0.096667
201.279000,-0.004900,0.081404,-0.051902,0.096667
201.499000,-0.018460,-0.084369,-0.043424,0.096667
201.713000,0.047392,0.002453,0.084216,0.096667
201.934000,0.011103,0.013586,0.095061,0.096667
202.148000,-0.063372,0.059269,0.042611,0.096667
202.362000,-0.034112,0.057346,-0.069945,0.096667
202.583000,0.010559,0.035578,-0.089259,0.096667
202.797000,0.022315,0.031413,-0.088655,0.096667
203.017000,0.034183,0.053280,-0.073056,0.096667
203.231000,0.045691,0.079890,-0.029570,0.096667
203.445000,0.017048,0.092892,-0.020611,0.096667
203.666000,-0.054576,0.056787,0.056046,0.096667
203.880000,-0.030420,0.016620,0.090238,0.096667
204.101000,-0.035227,0.019312,0.087924,0.096667
204.315000,-0.055906,0.029968,0.072944,0.096667
204.529000,-0.051789,0.037497,0.072501,0.096667
204.749000,-0.003830,0.037420,0.089048,0.096667
204.963000,0.070969,0.013491,0.064233,0.096667
205.184000,0.089845,-0.001196,0.035650,0.096667
205.398000,0.084369,-0.001438,-0.047162,0.096667
205.612000,0.019325,0.000993,-0.094710,0.096667
205.833000,0.009320,-0.003477,-0.096153,0.096667
